,datetime,datenum,avg_power,max_power,avg_energy,minute_diff,energy_diff,out_humid,out_temp,out_light,next_humid,next_temp,next_heatindex,predicted_time_diff
54,18-Nov-2021 12:22:00,738478.515277778,2734.85,2769.6,335.61,6,0.0600000000000023,55.5722222222222,33.1333333333333,54612,68.9055555555555,27.6194444444445,29.8252777777778,7.6453075
55,18-Nov-2021 12:28:00,738478.519444444,1988.6,85.5,335.67,14,0.169999999999959,56.1607142857143,33.3345238095238,54612,69.1166666666667,27.7047619047619,30.0020238095238,7.70817
56,18-Nov-2021 12:42:00,738478.529166667,2831.4,2898.3,335.84,10,0.120000000000005,55.98,33.6366666666667,54612,69.1677966101695,27.7932203389831,30.1705084745763,7.70619
57,18-Nov-2021 12:52:00,738478.536111111,2918.4,2945.0,335.96,46,0.53000000000003,57.0880434782609,33.3782608695652,54612,69.3989130434783,27.9800724637681,30.5507608695652,7.723913
58,18-Nov-2021 13:38:00,738478.568055556,2777.0,2803.7,336.49,12,0.139999999999986,57.9486111111111,33.1638888888889,54612,69.5722222222222,28.1,30.8033333333333,7.7458553
59,18-Nov-2021 13:50:00,738478.576388889,2756.03,2784.1,336.63,38,0.360000000000014,57.4246696035242,33.3211453744493,54612,69.7232456140351,28.1245614035088,30.871447368421,7.720148
60,18-Nov-2021 14:28:00,738478.602777778,2737.43,2772.4,336.99,24,0.230000000000018,56.0270833333333,33.5395833333333,54612,69.91875,28.1986111111111,31.0436111111111,7.6260796
61,18-Nov-2021 14:52:00,738478.619444444,3049.7,3283.9,337.22,26,0.25,57.4269230769231,33.1096153846154,54612,70.050641025641,28.2615384615384,31.1884615384615,7.6927805
62,18-Nov-2021 15:18:00,738478.6375,2970.4,3058.7,337.47,14,0.169999999999959,57.7940476190476,32.8761904761905,54612,70.0392857142857,28.3,31.2629761904762,7.6815195
63,18-Nov-2021 15:32:00,738478.647222222,2708.87,2711.7,337.64,34,0.220000000000027,58.2710784313725,32.6362745098039,54612,60.5225490196079,27.2519607843137,28.7517647058824,7.3148146
64,18-Nov-2021 16:06:00,738478.670833333,2759.07,2853.0,337.86,15,0.0999999999999659,57.8322222222222,32.8322222222222,54612,56.2,25.9755555555555,26.3705555555556,7.521099
65,18-Nov-2021 16:21:00,738478.68125,2858.73,3027.7,337.96,15,0.120000000000005,57.8177777777778,32.8822222222222,54612,57.42,25.7377777777778,25.8663333333333,7.738147
66,18-Nov-2021 16:36:00,738478.691666667,2735.67,2811.5,338.08,14,0.0900000000000318,59.1476190476191,32.8130952380952,54612,59.866265060241,25.5518072289157,25.7257831325301,8.173056
67,18-Nov-2021 16:50:00,738478.701388889,2785.13,2882.7,338.17,16,0.129999999999995,59.5052083333333,32.5739583333333,54612,61.2958333333333,25.475,25.6782291666667,8.322119
68,18-Nov-2021 17:06:00,738478.7125,2722.55,2762.5,338.3,16,0.0999999999999659,60.2260416666667,32.24375,54612,62.2739583333333,25.3854166666667,25.605625,8.465613
69,18-Nov-2021 17:22:00,738478.723611111,2727.87,2763.0,338.4,24,0.110000000000014,60.2541666666667,31.95625,54612,62.79375,25.2777777777778,25.5005555555556,8.503581
70,19-Nov-2021 08:51:00,738479.36875,2749.2,2776.7,339.7,44,0.180000000000007,69.5149606299212,30.465748031496,54612,63.2984848484849,25.3045454545455,25.5432196969697,9.114019
71,19-Nov-2021 09:35:00,738479.399305556,2804.1,2993.1,339.88,13,0.100000000000023,67.7782051282051,31.325641025641,54612,64.6128205128205,25.2576923076923,25.5261538461538,9.281752
72,19-Nov-2021 09:48:00,738479.408333333,2674.65,2761.0,339.98,13,0.0699999999999932,66.9410256410256,31.5141025641026,54612,64.925641025641,25.2474358974359,25.5228205128205,9.27427
