,year,month,day,hour,minute,out_humid,out_temp,out_light,next_humid,next_temp,next_heatindex,main_humid,main_temp,main_count,deci_hours,PMV,PPD,predicted_PMV
0,2021,11,17,10,10,70.39,29.7066666666667,54612,69.2666666666667,26.9666666666667,28.74,62.48,28.73,2,10.1666666666667,0.23,6.1,-0.1964913
1,2021,11,17,10,15,68.9466666666667,30.1533333333333,54612,61.17,27.38,28.674,61.29,28.8,2,10.25,0.24,6.2,-0.22521079
2,2021,11,17,10,20,68.4066666666667,30.6133333333334,54612,62.3571428571429,26.8952380952381,28.1266666666667,60.21,28.88,2,10.3333333333333,0.25,6.3,-0.13368994
3,2021,11,17,10,25,67.3766666666667,30.86,54612,62.4966666666667,26.32,27.3873333333333,59.96,28.89,2,10.4166666666667,0.26,6.4,-0.08722414
4,2021,11,17,10,30,66.67,31.17,54612,64.58,26.0233333333333,27.0606666666667,61.57,28.91,2,10.5,0.28,6.7,-0.054737747
5,2021,11,17,10,35,65.4033333333333,31.3933333333333,54612,65.0666666666667,25.6733333333333,25.9946666666667,60.44,29.09,2,10.5833333333333,0.32,7.1,-0.031517185
6,2021,11,17,10,40,65.1233333333333,31.4866666666667,54612,64.86,25.5666666666667,25.897,61.32,29.03,2,10.6666666666667,0.32,7.1,-0.020295165
7,2021,11,17,10,45,62.7566666666667,31.6633333333334,54612,65.93,25.39,25.7056666666667,60.94,29.19,2,10.75,0.35,7.6,-0.022387788
8,2021,11,17,10,50,62.6133333333333,31.85,54612,64.9266666666667,25.3333333333333,25.618,60.33,29.09,2,10.8333333333333,0.33,7.3,-0.011292182
9,2021,11,17,10,55,60.8866666666667,32.0033333333333,54612,67.37,25.26,25.6003333333333,61.32,29.12,2,10.9166666666667,0.35,7.6,-0.017324947
10,2021,11,17,11,0,61.4,32.1533333333333,54612,65.2466666666667,25.19,25.4666666666667,60.97,29.01,2,11.0,0.33,7.2,-0.001389109
11,2021,11,17,11,5,59.6133333333333,32.39,54612,67.1,25.2066666666667,25.535,61.76,29.1,2,11.0833333333333,0.36,7.7,-0.009540342
12,2021,11,17,11,10,58.1033333333333,32.5333333333333,54612,66.0966666666667,25.1466666666667,25.4433333333333,60.72,29.27,2,11.1666666666667,0.39,8.2,-0.011906348
13,2021,11,17,11,15,56.7233333333333,32.7066666666667,54612,64.8733333333333,25.17,25.4366666666667,61.65,29.04,2,11.25,0.36,7.7,-0.01126498
14,2021,11,17,11,20,55.5566666666667,32.9566666666667,54612,66.5766666666667,25.1333333333334,25.4396666666667,62.05,29.23,2,11.3333333333333,0.41,8.5,-0.003987596
15,2021,11,17,11,25,55.4266666666667,33.06,54612,65.81,25.1633333333333,25.453,61.43,29.09,2,11.4166666666667,0.38,7.9,-0.0035997112
16,2021,11,17,11,30,54.9066666666667,33.1766666666667,54612,68.3,25.1633333333333,25.5186666666667,62.12,29.19,2,11.5,0.41,8.5,0.016557336
17,2021,11,17,11,35,55.6366666666667,33.2266666666667,54612,65.2333333333333,25.1233333333333,25.3946666666667,61.09,29.2,2,11.5833333333333,0.4,8.4,0.005964614
18,2021,11,17,11,40,55.0566666666667,33.26,54612,68.2933333333333,25.1733333333333,25.53,62.26,29.16,2,11.6666666666667,0.41,8.5,0.02604499
19,2021,11,17,11,45,53.6366666666667,33.54,54612,64.6466666666667,25.0833333333333,25.3356666666667,61.09,29.33,2,11.75,0.44,9.0,0.009045072
20,2021,11,17,11,50,53.9533333333333,33.6433333333334,54612,67.72,25.12,25.4553333333333,61.61,29.02,2,11.8333333333333,0.38,8.0,0.035249382
21,2021,11,17,11,55,54.0833333333333,33.7,54612,66.1266666666667,25.0533333333333,25.3403333333333,61.79,29.16,2,11.9166666666667,0.42,8.7,0.029082779
22,2021,11,17,12,0,53.92,33.84,54612,66.3633333333333,25.0733333333333,25.369,60.62,29.2,2,12.0,0.42,8.6,0.03530862
23,2021,11,17,12,5,53.36,33.7366666666667,54612,68.8433333333333,25.08,25.441,62.3,29.11,2,12.0833333333333,0.42,8.7,0.05270492
24,2021,11,17,12,10,53.4633333333333,33.6,54612,65.9066666666667,25.0866666666667,25.3713333333333,61.58,29.35,2,12.1666666666667,0.47,9.6,0.03575242
25,2021,11,17,12,15,54.4366666666667,33.6,54612,66.3566666666667,25.0966666666667,25.3946666666667,59.86,29.33,2,12.25,0.45,9.2,0.043673616
26,2021,11,17,12,20,53.32,33.5966666666667,54612,65.4733333333333,25.0666666666667,25.338,58.76,29.3,2,12.3333333333333,0.43,8.9,0.041412205
27,2021,11,17,12,25,52.1,33.6666666666667,54612,67.0466666666667,25.3333333333333,25.6723333333333,58.9,29.09,2,12.4166666666667,0.4,8.3,0.04620117
28,2021,11,17,12,30,52.8068965517241,33.948275862069,54612,67.9166666666667,25.6333333333333,26.1,59.95,29.31,2,12.5,0.46,9.3,0.06255662
29,2021,11,17,12,35,52.5633333333333,33.9266666666667,54612,67.85,25.8966666666667,27.0786666666667,59.67,29.39,2,12.5833333333333,0.48,9.7,0.06313219
30,2021,11,17,12,40,52.49,33.9533333333333,54612,67.8896551724138,26.0655172413793,27.3072413793103,61.13,29.38,2,12.6666666666667,0.49,10.1,0.058578905
31,2021,11,17,12,45,51.6666666666667,33.9966666666667,54612,68.5533333333333,26.2233333333333,27.5546666666666,60.84,29.55,2,12.75,0.53,10.8,0.05102369
32,2021,11,17,12,50,50.4133333333333,34.07,54612,68.1933333333333,26.3566666666667,27.7286666666667,60.31,29.53,2,12.8333333333333,0.52,10.7,0.038271125
33,2021,11,17,12,55,49.3,33.8933333333333,54612,68.3433333333333,26.52,27.9756666666667,61.63,29.57,2,12.9166666666667,0.55,11.2,0.018773012
34,2021,11,17,13,0,50.0033333333333,33.82,54612,68.5533333333333,26.6033333333333,28.1156666666667,60.87,29.58,2,13.0,0.54,11.2,0.027767807
35,2021,11,17,13,5,49.9433333333333,33.81,54612,68.7933333333333,26.72,28.311,62.71,29.46,2,13.0833333333333,0.54,11.1,0.032462955
36,2021,11,17,13,10,50.22,33.8,54612,68.79,26.82,28.4676666666667,62.07,29.52,2,13.1666666666667,0.55,11.4,0.03706035
37,2021,11,17,13,15,51.49,33.6933333333333,54612,68.9,26.9033333333333,28.6066666666667,63.71,29.3,2,13.25,0.52,10.7,0.04818257
38,2021,11,17,13,20,50.8066666666667,33.69,54612,68.99,26.9966666666667,28.764,63.75,29.52,2,13.3333333333333,0.57,11.9,0.04575346
39,2021,11,17,13,25,50.9333333333333,33.7666666666666,54612,69.02,27.0866666666667,28.9193333333333,63.0,29.3,2,13.4166666666667,0.52,10.7,0.05222326
40,2021,11,17,13,30,51.13,33.8933333333333,54612,69.0366666666667,27.1066666666667,28.9546666666667,64.85,29.27,2,13.5,0.54,11.0,0.06129603
41,2021,11,17,13,35,50.1766666666667,33.96,54612,69.0233333333333,27.19,29.0923333333333,63.61,29.35,2,13.5833333333333,0.54,11.2,0.05870299
42,2021,11,17,13,40,49.9633333333333,33.8266666666666,54612,69.16,27.25,29.203,65.35,29.18,2,13.6666666666667,0.53,10.8,0.05548051
43,2021,11,17,13,45,50.45,33.8233333333333,54612,69.17,27.31,29.309,64.21,29.33,2,13.75,0.55,11.4,0.06113944
44,2021,11,17,13,50,49.9766666666667,34.04,54612,69.2266666666667,27.37,29.419,64.48,29.33,2,13.8333333333333,0.56,11.5,0.059657604
45,2021,11,17,13,55,49.75,34.0333333333333,54612,69.3233333333333,27.3966666666667,29.476,64.95,29.5,2,13.9166666666667,0.6,12.5,0.05781672
46,2021,11,17,14,0,49.3966666666667,34.11,54612,69.3933333333333,27.4533333333333,29.582,64.16,29.26,2,14.0,0.54,11.1,0.05533731
47,2021,11,17,14,5,48.5266666666667,34.2633333333333,54612,69.4866666666667,27.4933333333333,29.666,65.86,29.25,2,14.0833333333333,0.56,11.5,0.049356587
48,2021,11,17,14,10,48.18,34.1833333333334,54612,69.44,27.5066666666667,29.6843333333333,61.93,28.92,2,14.1666666666667,0.45,9.3,0.045775384
49,2021,11,17,14,15,47.8466666666667,34.1566666666667,54612,69.4433333333333,27.5466666666667,29.7553333333333,66.7,28.91,2,14.25,0.5,10.2,0.042396504
50,2021,11,17,14,20,47.4433333333333,34.23,54612,69.4466666666667,27.59,29.832,63.53,28.81,2,14.3333333333333,0.45,9.1,0.039842606
51,2021,11,17,14,25,47.8766666666667,34.3333333333333,54612,69.5333333333333,27.5966666666667,29.8553333333333,67.27,28.65,2,14.4166666666667,0.45,9.3,0.046834815
52,2021,11,17,14,30,48.7233333333334,34.3533333333333,54612,69.4666666666667,27.6,29.8526666666667,64.73,28.59,2,14.5,0.42,8.6,0.056967944
53,2021,11,17,14,35,48.9033333333333,34.2766666666667,54612,69.3833333333334,27.6,29.8396666666667,67.89,28.58,2,14.5833333333333,0.44,9.1,0.059069376
54,2021,11,17,14,40,48.29,34.2233333333333,54612,69.4166666666667,27.6066666666667,29.857,64.98,28.52,2,14.6666666666667,0.41,8.4,0.053291313
55,2021,11,17,14,45,49.0466666666667,34.27,54612,69.3566666666667,27.63,29.893,68.04,28.53,2,14.75,0.44,9.0,0.062432703
56,2021,11,17,14,50,49.7133333333333,34.2033333333334,54612,69.3833333333333,27.68,29.991,65.45,28.45,2,14.8333333333333,0.4,8.3,0.068008825
57,2021,11,17,14,55,50.2633333333333,34.2766666666666,54612,69.3833333333334,27.7,30.028,68.57,28.46,2,14.9166666666667,0.43,8.9,0.074184015
58,2021,11,17,15,0,49.9366666666667,34.3633333333333,54612,69.35,27.7033333333333,30.029,65.49,28.36,2,15.0,0.38,8.0,0.07334793
59,2021,11,17,15,5,50.4566666666667,34.37,54612,69.3466666666667,27.76,30.1313333333333,68.87,28.37,2,15.0833333333333,0.42,8.6,0.07435109
60,2021,11,17,15,10,50.0333333333333,34.2466666666667,54612,69.3,27.7666666666667,30.1393333333333,66.54,28.35,2,15.1666666666667,0.39,8.2,0.068643
61,2021,11,17,15,15,50.25,34.21,54612,69.3233333333334,27.79,30.183,69.23,28.33,2,15.25,0.41,8.6,0.06884272
62,2021,11,17,15,20,50.6,34.4233333333333,54612,69.3733333333333,27.8033333333333,30.2143333333334,66.69,28.34,2,15.3333333333333,0.39,8.2,0.07546299
63,2021,11,17,15,25,49.7433333333333,34.4566666666667,54612,69.37,27.8,30.2053333333333,69.21,28.3,2,15.4166666666667,0.41,8.5,0.069889925
64,2021,11,17,15,30,50.7466666666667,34.4166666666667,54612,69.4766666666667,27.8466666666667,30.3063333333333,67.04,28.41,2,15.5,0.41,8.6,0.075156175
65,2021,11,17,15,35,50.3633333333334,34.45,54612,67.3166666666667,27.8233333333333,30.0206666666667,68.93,28.29,2,15.5833333333333,0.41,8.5,0.06678733
66,2021,11,17,15,40,49.76,34.4633333333333,54612,59.36,27.1966666666667,28.3053333333333,68.57,28.43,2,15.6666666666667,0.43,8.9,0.05561926
67,2021,11,17,15,45,50.2733333333333,34.5033333333333,54612,55.1533333333333,26.4733333333333,27.1963333333333,66.57,28.24,2,15.75,0.37,7.9,0.09358147
68,2021,11,17,15,50,50.7666666666667,34.3966666666666,54612,59.3666666666667,26.3266666666667,27.2556666666667,67.79,28.48,2,15.8333333333333,0.44,9.0,0.1470365
69,2021,11,17,15,55,51.0966666666667,34.2733333333333,54612,57.99,26.0533333333333,26.908,64.57,28.36,2,15.9166666666667,0.38,8.0,0.1538746
70,2021,11,17,16,0,50.94,34.19,54612,57.5366666666667,25.99,26.5586666666667,67.3,28.32,2,16.0,0.4,8.3,0.15198854
71,2021,11,17,16,5,51.32,34.0366666666667,54612,56.4466666666667,25.63,25.722,63.02,28.34,2,16.0833333333333,0.36,7.7,0.14786214
72,2021,11,17,16,10,51.5633333333333,33.9033333333333,54612,59.95,25.74,25.935,64.17,28.19,2,16.1666666666667,0.34,7.4,0.14534032
73,2021,11,17,16,15,52.22,33.87,54612,59.77,25.6366666666667,25.8166666666667,63.42,28.37,2,16.25,0.37,7.9,0.14017244
74,2021,11,17,16,20,52.5137931034483,33.8103448275862,54612,59.1066666666667,25.5733333333333,25.7283333333333,62.86,28.14,2,16.3333333333333,0.32,7.1,0.1389863
75,2021,11,17,16,25,52.63,33.7633333333333,54612,62.56,25.5966666666667,25.8453333333333,64.43,28.34,2,16.4166666666667,0.38,8.0,0.12203611
76,2021,11,17,16,30,52.9766666666667,33.66,54612,61.66,25.5266666666667,25.7446666666667,62.08,28.31,2,16.5,0.35,7.5,0.123484336
77,2021,11,17,16,35,53.2166666666667,33.6666666666667,54612,61.1241379310345,25.5241379310345,25.728275862069,64.72,28.28,2,16.5833333333333,0.36,7.7,0.12557803
78,2021,11,17,16,40,52.8366666666667,33.6666666666667,54612,61.14,25.3566666666667,25.544,63.28,28.51,2,16.6666666666667,0.4,8.3,0.11404435
79,2021,11,17,16,45,53.28,33.59,54612,61.2266666666667,25.3766666666667,25.5686666666667,63.46,28.22,2,16.75,0.34,7.4,0.11428311
80,2021,11,17,16,50,53.6666666666667,33.4966666666667,54612,63.8866666666667,25.4133333333333,25.6783333333333,64.1,28.32,2,16.8333333333333,0.37,7.8,0.10807114
81,2021,11,17,16,55,54.1366666666667,33.4,54612,62.3533333333333,25.3133333333333,25.5276666666667,62.31,28.25,2,16.9166666666667,0.33,7.3,0.10281381
82,2021,11,17,17,0,54.4366666666667,33.4,54612,63.1933333333333,25.3733333333333,25.6156666666667,64.91,28.19,2,17.0,0.34,7.5,0.103187114
83,2021,11,17,17,5,54.5466666666667,33.3566666666666,54612,63.79,25.3,25.551,64.25,28.4,2,17.0833333333333,0.38,8.0,0.09827546
84,2021,11,17,17,10,54.5833333333333,33.3133333333333,54612,61.9266666666667,25.2733333333334,25.4736666666667,62.17,28.31,2,17.1666666666667,0.34,7.4,0.10007457
85,2021,11,17,17,15,54.9166666666667,33.2966666666667,54612,64.8333333333333,25.3266666666667,25.6076666666667,64.44,28.24,2,17.25,0.35,7.5,0.099022456
86,2021,11,17,17,20,55.72,33.22,54612,61.5066666666667,25.1733333333333,25.3523333333333,64.06,28.44,2,17.3333333333333,0.38,8.1,0.09585303
87,2021,11,17,17,25,56.57,33.11,54612,64.0666666666667,25.25,25.5026666666667,61.87,28.36,2,17.4166666666667,0.34,7.5,0.09105285
88,2021,11,17,17,30,57.0833333333333,33.0666666666667,54612,62.8566666666667,25.1166666666667,25.3246666666667,63.44,28.23,2,17.5,0.33,7.3,0.08420581
89,2021,11,17,17,35,57.32,33.0,54612,64.3933333333333,25.1966666666667,25.4523333333333,63.49,28.44,2,17.5833333333333,0.37,7.9,0.08626627
90,2021,11,17,17,40,57.65,32.89,54612,65.4633333333333,25.1633333333333,25.4443333333333,61.64,28.17,2,17.6666666666667,0.3,6.9,0.08584997
91,2021,11,17,17,45,58.03,32.81,54612,62.4233333333333,25.13,25.3283333333333,63.23,28.22,2,17.75,0.32,7.2,0.08573991
92,2021,11,17,17,50,57.55,32.7533333333334,54612,65.3266666666667,25.17,25.4476666666667,61.89,28.38,2,17.8333333333333,0.34,7.5,0.08460464
93,2021,11,17,17,55,57.08,32.6766666666667,54612,63.8966666666667,25.11,25.344,61.47,28.05,2,17.9166666666667,0.27,6.5,0.080813274
94,2021,11,17,18,0,57.21,32.6033333333333,54612,64.64,25.17,25.431,63.06,28.21,2,18.0,0.32,7.1,0.08277955
95,2021,11,17,18,5,58.34,32.5433333333333,54612,65.79,25.1333333333334,25.4203333333333,61.45,28.05,2,18.0833333333333,0.27,6.5,0.08176838
96,2021,11,17,18,10,59.2133333333334,32.4,54612,64.2866666666667,25.1533333333333,25.4023333333333,63.36,28.12,2,18.1666666666667,0.29,6.8,0.07807482
97,2021,11,17,18,15,59.7266666666667,32.2833333333333,54612,66.21,25.14,25.4386666666667,62.32,28.42,2,18.25,0.35,7.5,0.080287896
98,2021,11,17,18,20,60.4,32.14,54612,65.09,25.1033333333333,25.3693333333333,60.44,28.43,2,18.3333333333333,0.33,7.2,0.075165294
99,2021,11,17,18,25,61.0866666666667,31.9933333333333,54612,65.0,25.1466666666667,25.4133333333333,62.6,28.45,2,18.4166666666667,0.35,7.6,0.07742875
100,2021,11,17,18,30,60.4233333333333,31.8366666666666,54612,66.5733333333334,25.12,25.4243333333333,61.35,28.63,2,18.5,0.38,8.0,0.07938015
101,2021,11,17,18,35,60.3766666666667,31.7366666666667,54612,63.47,25.0733333333333,25.294,59.97,28.55,2,18.5833333333333,0.34,7.4,0.08210624
102,2021,11,17,18,40,59.7466666666667,31.65,54612,66.75,25.1033333333333,25.413,60.93,28.43,2,18.6666666666667,0.32,7.2,0.081118986
103,2021,11,17,18,45,58.91,31.59,54612,63.9166666666667,25.0766666666667,25.3083333333333,60.39,28.53,2,18.75,0.34,7.4,0.080566816
104,2021,11,17,18,50,58.9566666666667,31.5,54612,65.1366666666667,25.09,25.3543333333333,60.07,28.61,2,18.8333333333333,0.35,7.5,0.07746048
105,2021,11,17,18,55,59.2,31.4733333333333,54612,66.4266666666667,25.0233333333333,25.316,59.4,28.72,2,18.9166666666667,0.36,7.7,0.07242622
106,2021,11,17,19,0,59.4033333333334,31.4,54612,64.5,25.0666666666667,25.3133333333333,59.5,28.81,2,19.0,0.38,8.0,0.07239804
107,2021,11,17,19,5,59.64,31.3633333333333,54612,66.0933333333333,25.0966666666667,25.388,59.45,28.97,2,19.0833333333333,0.41,8.5,0.069991656
108,2021,11,17,19,10,60.04,31.2933333333333,54612,65.4533333333333,25.06,25.331,58.93,29.1,2,19.1666666666667,0.43,8.8,0.06492801
109,2021,11,17,19,15,60.27,31.2233333333334,54612,64.08,25.0633333333333,25.2976666666667,58.98,29.16,2,19.25,0.44,9.0,0.063054174
110,2021,11,17,19,20,60.3933333333333,31.16,54612,65.2066666666667,25.02,25.28,58.39,29.19,2,19.3333333333333,0.43,8.9,0.057661157
111,2021,11,17,19,25,60.6666666666667,31.1033333333333,54612,64.07,25.0566666666667,25.291,58.74,29.33,2,19.4166666666667,0.47,9.5,0.056626044
112,2021,11,17,19,30,60.9166666666667,31.1,54612,66.4933333333333,25.0966666666667,25.3973333333333,58.77,29.47,2,19.5,0.49,10.1,0.047378335
113,2021,11,17,19,35,61.37,31.1,54612,64.4166666666667,25.0066666666667,25.2453333333333,58.22,29.38,2,19.5833333333333,0.47,9.5,0.049195416
114,2021,11,17,19,40,61.7166666666667,31.0466666666667,54612,67.05,25.1,25.4163333333333,59.49,29.38,2,19.6666666666667,0.47,9.7,0.034517802
115,2021,11,17,19,45,62.08,31.0033333333333,54612,64.5233333333333,25.02,25.2616666666667,59.29,29.48,2,19.75,0.49,10.0,0.043034725
116,2021,11,17,19,50,62.4433333333333,30.9966666666667,54612,64.96,25.0666666666667,25.3243333333333,59.03,29.51,2,19.8333333333333,0.49,10.0,0.04094546
117,2021,11,17,19,55,62.7766666666667,30.9966666666667,54612,66.71,25.0566666666667,25.3593333333333,58.79,29.58,2,19.9166666666667,0.5,10.2,0.028229091
118,2021,11,17,20,0,63.24,30.9166666666667,54612,63.8666666666667,25.0033333333333,25.2263333333333,58.62,29.32,2,20.0,0.44,9.0,0.029643767
119,2021,11,17,20,5,63.6933333333333,30.8966666666667,54612,66.7433333333333,25.0733333333333,25.3783333333333,59.78,29.25,2,20.0833333333333,0.43,8.9,0.021169305
120,2021,11,17,20,10,63.9633333333333,30.8766666666667,54612,64.5933333333333,24.96,25.1973333333333,59.58,29.41,2,20.1666666666667,0.46,9.4,0.018758059
121,2021,11,17,20,15,64.2206896551724,30.8344827586207,54612,67.0233333333333,25.0866666666667,25.4016666666667,59.15,29.55,2,20.25,0.48,9.8,0.008757241
122,2021,11,17,20,20,64.4833333333333,30.8033333333333,54612,65.5966666666667,24.9566666666667,25.2206666666667,58.88,29.66,2,20.3333333333333,0.5,10.2,0.007056966
123,2021,11,17,20,25,64.8366666666667,30.7733333333333,54612,65.78,25.02,25.2953333333333,58.11,29.46,2,20.4166666666667,0.44,9.1,0.0055487226
124,2021,11,17,20,30,65.01,30.7166666666667,54612,68.2241379310345,25.0241379310345,25.3627586206897,59.84,29.25,2,20.5,0.42,8.6,-0.019859202
125,2021,11,17,20,35,65.2033333333333,30.6966666666667,54612,65.8,25.0333333333333,25.3096666666667,59.72,29.45,2,20.5833333333333,0.45,9.3,-0.002641559
126,2021,11,17,20,40,65.4766666666667,30.6833333333333,54612,67.9,25.0266666666667,25.358,58.64,29.52,2,20.6666666666667,0.45,9.2,-0.02588471
127,2021,11,17,20,45,65.7533333333333,30.6366666666667,54612,65.1733333333333,24.9033333333333,25.1506666666667,58.31,29.49,2,20.75,0.44,9.0,-0.01811155
128,2021,11,17,20,50,66.0793103448276,30.6,54612,68.9766666666667,25.02,25.378,58.64,29.15,2,20.8333333333333,0.36,7.8,-0.040551007
129,2021,11,17,20,55,66.2233333333333,30.6,54612,67.4266666666667,24.9133333333333,25.2206666666667,59.26,29.14,2,20.9166666666667,0.36,7.7,-0.038752213
130,2021,11,17,21,0,66.5633333333333,30.6,54612,65.4033333333334,24.92,25.175,58.76,29.26,2,21.0,0.38,8.0,-0.029150099
131,2021,11,17,21,5,66.8966666666666,30.54,54612,67.4066666666667,24.84,25.139,57.47,29.28,2,21.0833333333333,0.37,7.8,-0.048628196
132,2021,11,17,21,10,67.1966666666667,30.5,54612,65.57,24.9133333333333,25.1726666666667,57.47,29.32,2,21.1666666666667,0.37,7.8,-0.040386572
133,2021,11,17,21,15,67.36,30.5,54612,67.2766666666667,24.9533333333333,25.2603333333333,57.24,29.39,2,21.25,0.38,8.0,-0.05251375
134,2021,11,17,21,20,67.69,30.4266666666667,54612,66.04,24.88,25.148,57.24,29.57,2,21.3333333333333,0.41,8.5,-0.052406505
135,2021,11,17,21,25,67.94,30.4,54612,66.9966666666667,24.9733333333333,25.2753333333333,57.01,29.66,2,21.4166666666667,0.42,8.7,-0.060086742
136,2021,11,17,21,30,68.13,30.3566666666666,54612,67.6233333333333,24.9333333333333,25.2473333333333,56.24,29.58,2,21.5,0.39,8.2,-0.07068357
137,2021,11,17,21,35,68.6666666666667,30.3066666666667,54612,66.47,24.97,25.2586666666667,57.73,29.24,2,21.5833333333333,0.33,7.3,-0.06515601
138,2021,11,17,21,40,68.98,30.295,54612,68.7576923076923,25.0153846153846,25.3676923076923,57.9833333333333,29.4,2,21.6666666666667,0.36,7.7,-0.075715825
139,2021,11,18,9,20,65.275,30.1666666666667,54612,54.3444444444444,26.3111111111111,27.0022222222222,66.15,27.6,2,9.33333333333333,-0.03,5.0,-0.24631679
140,2021,11,18,9,25,64.01,30.49,54612,57.4966666666667,26.13,26.9643333333333,65.02,27.46,2,9.41666666666667,-0.06,5.1,-0.20524791
141,2021,11,18,9,30,63.02,30.75,54612,56.38,26.0133333333333,26.5876666666667,69.74,27.69,2,9.5,0.03,5.0,-0.19983476
142,2021,11,18,9,35,62.16,31.0366666666667,54612,58.0466666666667,25.9033333333333,26.324,69.03,27.95,2,9.58333333333333,0.09,5.2,-0.1762765
143,2021,11,18,9,40,61.4133333333333,31.2966666666667,54612,55.8266666666666,25.7966666666667,25.912,67.39,28.32,2,9.66666666666667,0.16,5.5,-0.17512283
144,2021,11,18,9,45,60.7333333333333,31.3533333333333,54612,58.8866666666667,25.69,25.8513333333333,65.08,28.63,2,9.75,0.21,5.9,-0.15333211
145,2021,11,18,9,50,60.8733333333333,31.4033333333333,54612,59.7566666666667,25.75,25.9406666666667,64.75,28.92,2,9.83333333333333,0.27,6.5,-0.14641032
146,2021,11,18,9,55,61.0833333333333,31.32,54612,61.0033333333333,25.67,25.8856666666667,63.26,29.14,2,9.91666666666667,0.31,7.0,-0.13396364
147,2021,11,18,10,0,61.47,31.4166666666667,54612,59.9666666666667,25.6533333333333,25.8403333333333,62.78,29.26,2,10.0,0.34,7.3,-0.12281825
148,2021,11,18,10,5,61.2733333333333,31.5366666666667,54612,61.98,25.6733333333333,25.9143333333333,61.66,29.33,2,10.0833333333333,0.35,7.5,-0.111271545
149,2021,11,18,10,10,60.1933333333333,31.6733333333333,54612,57.7633333333333,25.5233333333333,25.639,59.94,29.35,2,10.1666666666667,0.34,7.4,-0.11892226
150,2021,11,18,10,15,59.65,31.86,54612,61.6966666666667,25.5833333333333,25.807,59.82,29.4,2,10.25,0.35,7.6,-0.10349338
151,2021,11,18,10,20,59.6566666666667,31.9166666666667,54612,58.9333333333333,25.3966666666667,25.5313333333333,59.04,29.13,2,10.3333333333333,0.29,6.8,-0.092546836
152,2021,11,18,10,25,59.1379310344827,32.0241379310345,54612,62.2733333333333,25.5,25.7313333333333,61.1,29.08,2,10.4166666666667,0.31,7.0,-0.086842686
153,2021,11,18,10,30,58.7066666666667,31.9,54612,61.6566666666667,25.3566666666667,25.5573333333333,61.11,29.3,2,10.5,0.36,7.7,-0.084927425
154,2021,11,18,10,35,58.89,31.7533333333333,54612,62.3866666666667,25.4233333333333,25.65,59.88,29.24,2,10.5833333333333,0.34,7.4,-0.0861657
155,2021,11,18,10,40,59.4466666666667,31.8266666666667,54612,64.6866666666667,25.46,25.7506666666667,62.15,29.04,2,10.6666666666667,0.33,7.2,-0.06778395
156,2021,11,18,10,45,59.31,32.0466666666667,54612,62.68,25.36,25.5883333333333,61.77,29.24,2,10.75,0.37,7.8,-0.055386037
157,2021,11,18,10,50,58.6733333333333,32.1733333333334,54612,63.4166666666667,25.42,25.6726666666667,61.38,29.41,2,10.8333333333333,0.41,8.5,-0.055003837
158,2021,11,18,10,55,58.7133333333333,32.15,54612,63.7666666666667,25.3133333333333,25.5643333333333,60.43,29.51,2,10.9166666666667,0.43,8.8,-0.04304576
159,2021,11,18,11,0,58.7633333333333,32.38,54612,62.8366666666667,25.2933333333333,25.518,59.71,29.21,2,11.0,0.36,7.7,-0.030057035
160,2021,11,18,11,5,58.7533333333333,32.5933333333333,54612,65.17,25.49,25.7963333333333,61.32,29.22,2,11.0833333333333,0.38,8.0,-0.018048778
161,2021,11,18,11,10,57.97,32.6233333333333,54612,67.0533333333333,25.8233333333333,26.792,60.19,29.43,2,11.1666666666667,0.42,8.6,-0.034124874
162,2021,11,18,11,15,57.42,32.4966666666667,54612,67.3966666666667,26.0966666666667,27.3276666666667,61.76,29.31,2,11.25,0.41,8.6,-0.054597154
163,2021,11,18,11,20,57.2933333333333,32.4233333333333,54612,67.4666666666667,26.3366666666667,27.6623333333333,62.68,29.46,2,11.3333333333333,0.46,9.5,-0.06428516
164,2021,11,18,11,25,57.9466666666667,32.29,54612,68.1266666666667,26.5466666666667,28.0046666666667,61.5,29.37,2,11.4166666666667,0.43,8.9,-0.06479412
165,2021,11,18,11,30,58.4033333333333,32.3533333333333,54612,69.3466666666667,26.71,28.333,64.09,29.18,2,11.5,0.42,8.7,-0.045442685
166,2021,11,18,11,35,57.94,32.6166666666667,54612,69.41,26.91,28.6586666666667,63.53,29.33,2,11.5833333333333,0.46,9.4,-0.037965022
167,2021,11,18,11,40,56.8733333333333,32.88,54612,69.3366666666667,26.9966666666667,28.7963333333333,64.4,29.07,2,11.6666666666667,0.41,8.6,-0.034050085
168,2021,11,18,11,45,56.5333333333334,33.04,54612,69.2833333333333,27.1,28.9616666666667,65.89,29.21,2,11.75,0.47,9.5,-0.027776435
169,2021,11,18,11,50,55.9166666666667,33.2166666666667,54612,69.1,27.1433333333334,29.02,63.95,29.31,2,11.8333333333333,0.47,9.6,-0.022808798
170,2021,11,18,11,55,55.0733333333333,33.5666666666667,54612,68.9366666666667,27.2166666666667,29.1306666666667,65.84,29.17,2,11.9166666666667,0.46,9.5,-0.013898946
171,2021,11,18,12,0,55.0666666666667,33.5766666666667,54612,68.95,27.3,29.2746666666667,66.0,29.33,2,12.0,0.5,10.2,-0.009646967
172,2021,11,18,12,5,55.1533333333333,33.6333333333333,54612,68.9933333333334,27.3633333333333,29.3866666666667,64.61,29.16,2,12.0833333333333,0.46,9.3,-0.0016440231
