year,month,day,hour,minute,out_humid,out_temp,out_light,next_humid,next_temp,next_heatindex,main_humid,main_temp,main_count,deci_hours,PMV,PPD,predicted_PMV
2021,9,18,21,55,90.57,28.6266666666667,8.53333333333333,77.32,26.2,27.9276666666667,74.0,26.9,1.0,21.9166666666667,-0.03,5.0,0.010275319
2021,9,18,22,0,90.8133333333333,28.5166666666667,14.8666666666667,77.44,26.2033333333333,27.9406666666667,75.5636363636364,27.0272727272727,1.0,22.0,0.0,5.0,0.0054117064
2021,9,18,22,5,91.9433333333333,28.5,15.0,77.61,26.2733333333333,28.0786666666667,77.7,27.1,1.0,22.0833333333333,0.04,5.0,0.007119849
2021,9,18,22,10,92.3733333333333,28.5,15.0,77.87,26.2966666666667,28.1363333333333,76.8666666666667,27.075,1.0,22.1666666666667,0.02,5.0,0.006131872
2021,9,18,22,15,92.0533333333333,28.57,15.0,77.8666666666667,26.3166666666667,28.1733333333333,75.2571428571429,27.0714285714286,1.0,22.25,-0.01,5.0,0.00053612853
2021,9,18,22,20,91.56,28.5966666666667,15.0,77.651724137931,26.348275862069,28.2220689655172,74.6833333333333,27.0333333333333,1.0,22.3333333333333,-0.03,5.0,-0.0079798475
2021,9,18,22,25,91.4285714285714,28.6,15.0,77.68,26.375,28.2775,76.4,27.0333333333333,1.0,22.4166666666667,-0.02,5.0,-0.012618169
2021,9,19,16,10,85.52,27.6766666666667,67.6333333333333,75.37,26.6,28.5546666666667,72.9934782608696,27.2695652173913,2.0,16.1666666666667,0.23,6.1,0.21970803
2021,9,19,16,15,88.0733333333333,27.1933333333333,29.6,75.6533333333333,26.6,28.5726666666667,73.0476190476191,27.2738095238095,2.0,16.25,0.23,6.1,0.22063348
2021,9,19,16,25,87.39,26.9433333333333,103.733333333333,75.9433333333333,26.6,28.592,73.9782608695652,27.254347826087,2.0,16.4166666666667,0.23,6.1,0.2188696
2021,9,19,16,30,88.2533333333333,26.5533333333333,137.233333333333,76.4166666666667,26.61,28.6446666666667,74.5386363636364,27.2159090909091,2.0,16.5,0.23,6.1,0.21563612
2021,9,19,16,35,88.1233333333333,26.5633333333333,147.166666666667,76.7766666666667,26.67,28.786,72.7152173913043,27.1260869565217,1.8695652173913,16.5833333333333,0.2,5.8,0.21830642
2021,9,19,16,40,87.75,26.3333333333333,164.466666666667,76.81,26.68,28.8086666666667,74.8291666666667,27.1666666666667,1.91666666666667,16.6666666666667,0.22,6.0,0.21609546
2021,9,19,16,45,88.7965517241379,26.1172413793104,181.965517241379,76.9633333333333,26.7066666666667,28.8723333333333,75.6214285714286,27.1333333333333,2.0,16.75,0.22,6.0,0.21114486
2021,9,19,16,50,87.9166666666667,26.1266666666667,207.5,76.8233333333333,26.71,28.8676666666667,74.612,27.072,1.84,16.8333333333333,0.2,5.8,0.21042427
2021,9,19,16,55,87.5633333333333,26.0166666666667,236.566666666667,76.8466666666667,26.73,28.9096666666667,74.7347826086957,27.0739130434783,1.95652173913043,16.9166666666667,0.2,5.8,0.20747307
2021,9,19,17,0,87.4033333333334,25.97,238.766666666667,76.9133333333333,26.7566666666667,28.968,75.5272727272727,27.0704545454546,1.95454545454545,17.0,0.2,5.9,0.20429537
2021,9,19,17,5,88.2633333333333,26.28,235.5,76.8266666666667,26.8,29.047,74.8833333333333,27.025,2.0,17.0833333333333,0.19,5.7,0.20568575
2021,9,19,17,10,87.83,26.1833333333333,213.1,75.8433333333333,26.8,28.9653333333333,74.13125,27.08125,1.95833333333333,17.1666666666667,0.19,5.8,0.19562547
2021,9,19,17,15,88.61,26.1833333333333,169.933333333333,75.6733333333333,26.8033333333333,28.962,75.6181818181818,27.0954545454545,1.95454545454545,17.25,0.21,5.9,0.1903134
2021,9,19,17,20,88.0166666666667,26.1233333333333,147.9,75.8,26.84,29.0406666666667,74.00625,27.0104166666667,1.83333333333333,17.3333333333333,0.18,5.6,0.1897749
