,datetime,avg_power,max_power,avg_energy,minute_diff,energy_diff,energy_start,energy_stop,out_humid,out_temp,out_light,next_humid,next_temp,next_heatindex,predicted_en_per_minute,cal_energy_diff
63,18-Nov-2021 13:26:00,2743.0,2768.9,336.37,12,0.120000000000005,336.37,336.49,57.8916666666667,33.1055555555556,54612,69.4638888888889,28.0652777777778,30.7215277777778,0.014143044,0.16971652954816818
64,18-Nov-2021 13:38:00,2777.0,2803.7,336.49,12,0.139999999999986,336.49,336.63,57.9486111111111,33.1638888888889,54612,69.5722222222222,28.1,30.8033333333333,0.014206875,0.17048250138759613
65,18-Nov-2021 13:50:00,2756.03,2784.1,336.63,12,0.110000000000014,336.63,336.74,57.6361111111111,33.2152777777778,54612,69.6305555555556,28.1,30.8116666666667,0.014199133,0.1703895963728428
66,18-Nov-2021 14:02:00,2774.3,2867.6,336.74,13,0.120000000000005,336.74,336.86,58.0051948051948,33.1675324675325,54612,69.7115384615385,28.1038461538462,30.8285897435897,0.0142340325,0.18504242226481438
67,18-Nov-2021 14:15:00,2797.8,2844.3,336.86,13,0.129999999999995,336.86,336.99,56.6564102564103,33.5705128205128,54612,69.8205128205128,28.1679487179487,30.9694871794872,0.014337455,0.18638691399246454
68,18-Nov-2021 14:28:00,2737.43,2772.4,336.99,12,0.129999999999995,336.99,337.12,56.0208333333333,33.5930555555556,54612,69.9055555555556,28.1972222222222,31.0394444444444,0.014220477,0.17064572498202324
69,18-Nov-2021 14:40:00,2777.83,2856.9,337.12,12,0.100000000000023,337.12,337.22,56.0333333333333,33.4861111111111,54612,69.9319444444444,28.2,31.0477777777778,0.0141159445,0.16939133405685425
70,18-Nov-2021 14:52:00,3049.7,3283.9,337.22,13,0.119999999999948,337.22,337.34,57.1974358974359,33.1653846153846,54612,70.0179487179487,28.2307692307692,31.1220512820513,0.013932095,0.18111723382025957
71,18-Nov-2021 15:05:00,2836.77,3055.2,337.34,13,0.130000000000052,337.34,337.47,57.6564102564103,33.0538461538462,54612,70.0833333333333,28.2923076923077,31.2548717948718,0.013799967,0.17939957417547703
72,18-Nov-2021 15:18:00,2970.4,3058.7,337.47,14,0.169999999999959,337.47,337.64,57.7940476190476,32.8761904761905,54612,70.0392857142857,28.3,31.2629761904762,0.013577261,0.19008165411651134
73,18-Nov-2021 15:32:00,2708.87,2711.7,337.64,15,0.100000000000023,337.64,337.74,58.6611111111111,32.5955555555556,54612,66.8166666666667,28.1211111111111,30.5507777777778,0.014620552,0.21930827759206295
74,18-Nov-2021 15:47:00,2796.87,2903.5,337.74,19,0.120000000000005,337.74,337.86,57.9631578947368,32.6684210526316,54612,55.5535087719298,26.5657894736842,27.3314912280702,0.008312319,0.1579340687021613
75,18-Nov-2021 16:06:00,2759.07,2853.0,337.86,15,0.0999999999999659,337.86,337.96,57.8322222222222,32.8322222222222,54612,56.2,25.9755555555555,26.3705555555556,0.008331095,0.12496642302721739
76,18-Nov-2021 16:21:00,2858.73,3027.7,337.96,15,0.120000000000005,337.96,338.08,57.8177777777778,32.8822222222222,54612,57.42,25.7377777777778,25.8663333333333,0.008704474,0.13056711293756962
77,18-Nov-2021 16:36:00,2735.67,2811.5,338.08,14,0.0900000000000318,338.08,338.17,59.1476190476191,32.8130952380952,54612,59.866265060241,25.5518072289157,25.7257831325301,0.009912703,0.13877784460783005
78,18-Nov-2021 16:50:00,2785.13,2882.7,338.17,16,0.129999999999995,338.17,338.3,59.5052083333333,32.5739583333333,54612,61.2958333333333,25.475,25.6782291666667,0.010629147,0.17006635665893555
79,18-Nov-2021 17:06:00,2722.55,2762.5,338.3,16,0.0999999999999659,338.3,338.4,60.2260416666667,32.24375,54612,62.2739583333333,25.3854166666667,25.605625,0.0108666,0.17386560142040253
80,18-Nov-2021 17:22:00,2727.87,2763.0,338.4,24,0.110000000000014,338.4,338.51,60.2541666666667,31.95625,54612,62.79375,25.2777777777778,25.5005555555556,0.010988267,0.2637184113264084
81,19-Nov-2021 08:51:00,2749.2,2776.7,339.7,44,0.180000000000007,339.7,339.88,69.5149606299212,30.465748031496,54612,63.2984848484849,25.3045454545455,25.5432196969697,0.007649579,0.3365814797580242
82,19-Nov-2021 09:35:00,2804.1,2993.1,339.88,13,0.100000000000023,339.88,339.98,67.7782051282051,31.325641025641,54612,64.6128205128205,25.2576923076923,25.5261538461538,0.010740066,0.13962085731327534
83,19-Nov-2021 09:48:00,2674.65,2761.0,339.98,13,0.0699999999999932,339.98,340.05,66.9410256410256,31.5141025641026,54612,64.925641025641,25.2474358974359,25.5228205128205,0.011439954,0.14871940109878778
84,19-Nov-2021 10:01:00,2799.87,2915.0,340.05,11,0.0999999999999659,340.05,340.15,66.4848484848485,31.6287878787879,54612,65.7954545454545,25.1818181818182,25.4736363636364,0.012600424,0.13860466144979
85,19-Nov-2021 10:12:00,2751.43,2881.5,340.15,12,0.0900000000000318,340.15,340.24,65.4041666666667,31.8166666666667,54612,65.6263888888889,25.2,25.4893055555556,0.012797454,0.15356945246458054
86,19-Nov-2021 10:24:00,2799.53,2923.3,340.24,36,0.129999999999995,340.24,340.37,63.9134259259259,32.0046296296296,54612,64.9152777777778,25.1199074074074,25.3821296296296,0.012932102,0.46555567905306816
87,19-Nov-2021 11:00:00,2671.73,2714.6,340.37,23,0.0600000000000023,340.37,340.43,63.1224637681159,32.2876811594203,54612,64.3115942028985,25.0666666666667,25.3080434782609,0.013446505,0.3092696191743016
88,19-Nov-2021 11:23:00,1908.1,87.2,340.43,17,0.120000000000005,340.43,340.55,61.5519607843137,32.3107843137255,54612,65.5088235294118,25.0833333333333,25.3580392156863,0.0142434975,0.24213945772498846
89,19-Nov-2021 11:40:00,2824.75,2895.4,340.55,90,0.159999999999968,340.55,340.71,57.3771799628943,33.391651205937,54612,64.352319109462,24.9293135435993,25.1580333951763,0.017336506,1.5602855756878853
90,19-Nov-2021 13:10:00,2946.6,2965.2,340.71,18,0.100000000000023,340.71,340.81,55.5018518518519,33.6370370370371,54612,64.6657407407407,24.9861111111111,25.2289814814815,0.017566444,0.3161959983408451
91,19-Nov-2021 13:28:00,2801.75,2996.6,340.81,19,0.120000000000005,340.81,340.93,54.6061403508772,33.7412280701754,54612,64.5973684210526,24.9017543859649,25.1341228070175,0.018072259,0.3433729149401188
92,19-Nov-2021 13:47:00,2780.55,2814.6,340.93,29,0.0999999999999659,340.93,341.03,54.2862068965517,33.9201149425287,54612,65.9620689655172,25.0373563218391,25.3187931034483,0.018827792,0.5460059754550457
93,19-Nov-2021 14:16:00,2978.3,3222.9,341.03,34,0.130000000000052,341.03,341.16,53.6083333333333,34.1357843137255,54612,66.5960784313725,25.0088235294118,25.304362745098,0.019874727,0.6757407300174236
94,19-Nov-2021 14:50:00,2844.3,2925.1,341.16,10,0.0399999999999636,341.16,341.2,53.7416666666667,34.165,54612,70.7133333333333,25.3866666666667,25.8625,0.01833434,0.18334340304136276
95,19-Nov-2021 15:00:00,1993.67,82.2,341.2,6,0.0900000000000318,341.2,341.29,54.4638888888889,34.2444444444444,54612,70.6972222222222,25.8277777777778,27.0705555555555,0.016972594,0.10183556377887726
96,19-Nov-2021 15:06:00,2921.45,2988.8,341.29,8,0.120000000000005,341.29,341.41,53.2958333333333,34.5,54612,70.2083333333333,26.0958333333333,27.4422916666667,0.016716363,0.1337309032678604
97,19-Nov-2021 15:14:00,2792.0,2868.9,341.41,9,0.119999999999948,341.41,341.53,52.1462962962963,34.3740740740741,54612,69.8851851851852,26.3944444444444,27.8746296296296,0.015566398,0.14009758550673723
98,19-Nov-2021 15:23:00,2959.57,3306.0,341.53,10,0.110000000000014,341.53,341.64,52.6866666666667,34.125,54612,69.76,26.6,28.1861666666667,0.014530203,0.1453020330518484
99,19-Nov-2021 15:33:00,2883.63,2943.3,341.64,11,0.129999999999995,341.64,341.77,52.8045454545455,34.0939393939394,54612,69.6454545454546,26.7818181818182,28.4675757575758,0.013911932,0.15303124953061342
100,19-Nov-2021 15:44:00,3005.13,3304.1,341.77,11,0.129999999999995,341.77,341.9,52.7227272727273,34.1984848484848,54612,69.5954545454545,26.9363636363636,28.7163636363636,0.013591316,0.14950447157025337
101,19-Nov-2021 15:55:00,2913.1,3165.7,341.9,11,0.120000000000005,341.9,342.02,52.9769230769231,34.2276923076923,54612,69.5106060606061,27.0636363636364,28.9207575757576,0.013267678,0.14594446029514074
102,19-Nov-2021 16:06:00,2875.8,2963.3,342.02,11,0.129999999999995,342.02,342.15,53.1515151515151,34.2772727272727,54612,69.6569230769231,27.1646153846154,29.1055384615385,0.012971625,0.1426878720521927
103,19-Nov-2021 16:17:00,2843.55,2854.8,342.15,11,0.0800000000000409,342.15,342.23,53.430303030303,34.0818181818182,54612,69.8651515151515,27.3272727272727,29.4057575757576,0.012266443,0.1349308742210269
104,19-Nov-2021 16:28:00,2978.75,3008.1,342.23,12,0.129999999999995,342.23,342.36,53.8277777777778,33.95,54612,70.0597222222222,27.4847222222222,29.7091666666667,0.012213583,0.14656299725174904
105,19-Nov-2021 16:40:00,2946.17,3052.0,342.36,12,0.120000000000005,342.36,342.48,55.0277777777778,33.7083333333333,54612,70.4986111111111,27.6,29.9688888888889,0.012851921,0.15422305092215538
106,19-Nov-2021 16:52:00,2847.23,3004.4,342.48,13,0.120000000000005,342.48,342.6,55.9428571428572,33.4792207792208,54612,70.8128205128205,27.6884615384615,30.170641025641,0.01335689,0.17363956477493048
107,19-Nov-2021 17:05:00,3012.25,3157.5,342.6,13,0.139999999999986,342.6,342.74,56.8217948717949,33.2833333333334,54612,70.7397435897436,27.7628205128205,30.3035897435897,0.013759772,0.17887703981250525
108,19-Nov-2021 17:18:00,2821.93,2909.5,342.74,13,0.089999999999975,342.74,342.83,57.4217948717949,33.1346153846154,54612,70.5038461538462,27.7948717948718,30.3370512820513,0.013903751,0.18074876349419355
109,19-Nov-2021 17:31:00,2862.7,3007.8,342.83,14,0.150000000000034,342.83,342.98,57.9142857142857,32.9630952380952,54612,70.4845238095238,27.8583333333333,30.4561904761905,0.014105047,0.1974706593900919
110,19-Nov-2021 17:45:00,2831.33,2946.8,342.98,13,0.120000000000005,342.98,343.1,58.0935897435897,32.8628205128205,54612,70.5525641025641,27.901282051282,30.5467948717949,0.014023603,0.182306838221848
